0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463,-19.463
-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069,-40.069
-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831,-61.831
-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758,-84.758
-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86,-108.86
-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14,-134.14
-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61,-160.61
-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26,-188.26
-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1,-217.1
